2025-07-07 17:09:15,010 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:09:15,511 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:09:15,511 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:09:15,521 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:09:15,522 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:09:15,522 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:09:15,523 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:09:15,905 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:09:15,908 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:09:16,025 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:09:16,026 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:09:16,026 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done

2025-07-07 17:09:21,426 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02300971181813142, -1.6382914814618648, -1.4986992297644253, -1.5201749607948238, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,436 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.023009711818283284, -1.6382914814618648, -1.4986992297642734, -1.520174960794672, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,444 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.023009711818284803, -1.6382914814618648, -1.4986992297642718, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,452 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.023009711818284817, -1.6382914814618648, -1.4986992297642718, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,468 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02452835279829132, -1.6382914814618648, -1.4971805887842649, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,476 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.024543539208091388, -1.6382914814618648, -1.497165402374465, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,492 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02454369107218939, -1.6382914814618648, -1.4971652505103668, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,500 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02454369259083037, -1.6382914814618648, -1.4956466080117188, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,521 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.024543692606016777, -1.6382914814618648, -1.4956314215867323, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,524 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.024543692606168642, -1.6382914814618648, -1.4956312697224825, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,545 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.026062333586177107, -1.6382914814618648, -1.494112627223833, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,548 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02607751999597719, -1.6382914814618648, -1.4940974407988465, -1.5201749607946704, 1.6382914814618648, 3.0342139984377985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,569 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.027596312840081696, -1.6382914814618648, -1.4940972889345967, -1.5201749607946704, 1.6382914814618648, 3.035732639417805], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,573 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.027611500768522743, -1.6382914814618648, -1.4940972874159542, -1.5201749607946704, 1.6382914814618648, 3.0357478258276047], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,588 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.027611652647807152, -1.6382914814618648, -1.4940972874007679, -1.5201749607946704, 1.6382914814618648, 3.035747977691703], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,596 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03216757710662039, -1.6382914814618648, -1.494097287400616, -1.5201749607946704, 1.6382914814618648, 3.0387852611703576], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,617 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.032213136351208524, -1.6382914814618648, -1.4940972874006144, -1.5201749607946704, 1.6382914814618648, 3.038815634005144], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,620 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.032213591943654404, -1.6382914814618648, -1.4940972874006144, -1.5201749607946704, 1.6382914814618648, 3.038815937733492], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,639 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03221359649957886, -1.6382914814618648, -1.4925786464206074, -1.5201749607946704, 1.6382914814618648, 3.0403345817507823], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,647 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.032213596545138105, -1.6382914814618648, -1.4925634600108073, -1.5201749607946704, 1.6382914814618648, 3.0403497681909553], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,664 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03373223752560064, -1.6382914814618648, -1.4925633081467093, -1.5201749607946704, 1.6382914814618648, 3.040349920055357], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,671 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.033747423935405266, -1.6382914814618648, -1.4925633066280684, -1.5201749607946704, 1.6382914814618648, 3.040349921574001], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,687 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03374757579950331, -1.6382914814618648, -1.4925633066128818, -1.5201749607946704, 1.6382914814618648, 3.0403499215891876], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,696 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03374757731814429, -1.6382914814618648, -1.4895260246527173, -1.5201749607946704, 1.6382914814618648, 3.0418685625693462], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,700 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.033747577333330704, -1.6382914814618648, -1.4894956518331155, -1.5201749607946704, 1.6382914814618648, 3.041883748979148], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,716 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03374757733348256, -1.6382914814618648, -1.4894953481049196, -1.5201749607946704, 1.6382914814618648, 3.0418839008432457], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,728 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03374757733348408, -1.6382914814618648, -1.4879767040876306, -1.5201749607946704, 1.6382914814618648, 3.041883902361887], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,736 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0337475773334841, -1.6382914814618648, -1.4879615176474577, -1.5201749607946704, 1.6382914814618648, 3.0418839023770734], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,747 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0337475773334841, -1.6382914814618648, -1.487961365783056, -1.5201749607946704, 1.6382914814618648, 3.0418839023772253], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,759 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03526621831349105, -1.6382914814618648, -1.487961364264412, -1.5201749607946704, 1.6382914814618648, 3.0418839023772266], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,763 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03528140472329112, -1.6382914814618648, -1.4879613642492255, -1.5201749607946704, 1.6382914814618648, 3.0418839023772266], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,783 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281556587389115, -1.6382914814618648, -1.4879613642490737, -1.5201749607946704, 1.6382914814618648, 3.0418839023772266], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,787 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03983748104605049, -1.6382914814618648, -1.487961364249072, -1.5201749607946704, 1.6382914814618648, 3.04492118433724], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,796 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.039883040290637106, -1.6382914814618648, -1.487961364249072, -1.5201749607946704, 1.6382914814618648, 3.0449515571568404], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,816 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03988349588308297, -1.6382914814618648, -1.487961364249072, -1.5201749607946704, 1.6382914814618648, 3.0449518608850363], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,819 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.044439423379027385, -1.6382914814618648, -1.4864427232690651, -1.5201749607946704, 1.6382914814618648, 3.0464705049023246], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,836 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04448498265398683, -1.6382914814618648, -1.4864275368592652, -1.5201749607946704, 1.6382914814618648, 3.0464856913424976], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,844 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.044485438246736425, -1.6382914814618648, -1.486427384995167, -1.5201749607946704, 1.6382914814618648, 3.046485843206899], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,856 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04600408378267086, -1.6382914814618648, -1.484908742496519, -1.5201749607946704, 1.6382914814618648, 3.051041767665564], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,869 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0460192702380302, -1.6382914814618648, -1.4848935560715326, -1.5201749607946704, 1.6382914814618648, 3.051087326910151], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,879 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0460194221025838, -1.6382914814618648, -1.4848934042072828, -1.5201749607946704, 1.6382914814618648, 3.051087782502597], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,890 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04753806460123628, -1.6382914814618648, -1.4833747617086332, -1.5201749607946704, 1.6382914814618648, 3.054125069018534], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,903 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.047553251026222806, -1.6382914814618648, -1.4833595752836468, -1.5201749607946704, 1.6382914814618648, 3.0541554418836934], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,908 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04755340289047267, -1.6382914814618648, -1.483359423419397, -1.5201749607946704, 1.6382914814618648, 3.054155745612345], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,927 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.047553404409115166, -1.6382914814618648, -1.4803221399407416, -1.521693601774677, 1.6398101224418717, 3.0571930306096453], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,932 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.047553404424301594, -1.6382914814618648, -1.480291767105955, -1.521708788184477, 1.6398253088516719, 3.057223403459618], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,940 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04755340442445346, -1.6382914814618648, -1.4802914633776072, -1.521708940048575, 1.6398254607157698, 3.0572237071881183], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,956 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04907204540446149, -1.6382914814618648, -1.4787728193603167, -1.521708941567216, 1.6398254622344108, 3.057223710225403], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,964 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04908723181426156, -1.6382914814618648, -1.4787576329201437, -1.5217089415824026, 1.6398254622495974, 3.057223710255776], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,975 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.04908738367835956, -1.6382914814618648, -1.478757481055742, -1.5217089415825544, 1.639825462249749, 3.0572237102560798], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,988 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05060602617700749, -1.6382914814618648, -1.4772388385570911, -1.5201903006025494, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:21,999 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05062121260199397, -1.6382914814618648, -1.4772236521321045, -1.5201751141927493, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,007 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05062136446624384, -1.6382914814618648, -1.4772235002678547, -1.5201749623286513, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,012 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05214000696489328, -1.6382914814618648, -1.4772234987492123, -1.5201749608100104, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,031 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05215519338987977, -1.6382914814618648, -1.4772234987340258, -1.5201749607948238, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,036 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05215534525412964, -1.6382914814618648, -1.477223498733874, -1.520174960794672, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,047 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05367398775277864, -1.6382914814618648, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,060 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05368917417776513, -1.6382914814618648, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,072 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05368932604201499, -1.6382914814618648, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,076 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05672660952067138, -1.6382914814618648, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,084 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.056756982355457945, -1.6382914814618648, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,100 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.056757286083805814, -1.6382914814618648, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,108 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05675728912108929, -1.6398101224418715, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,120 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05675728915146212, -1.6398253088516717, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,132 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05675728915176585, -1.6398254607157696, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,144 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05675728915176889, -1.6443813851744309, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,148 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05675728915176892, -1.6444269444190176, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,169 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05675728915176892, -1.6444274000114634, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,171 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.059794571111782366, -1.644427404567388, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,188 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.059824943931382504, -1.644427404612947, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,196 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0598252476595785, -1.6444274046134026, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,218 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05982525069686046, -1.647464686573421, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,228 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.059825250727233284, -1.647495059393021, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,241 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06134389170754352, -1.649014004101224, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,243 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135907811734662, -1.649029193548306, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,265 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135922998144465, -1.6490293454427767, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,268 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923150008563, -1.6505479879417282, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,290 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151527204, -1.6505631743667177, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,300 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.061359231515423905, -1.6505633262309676, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,308 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.061359231515425425, -1.6505633277496101, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,316 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6505633277647966, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,333 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6505633277649485, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,341 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6505633277649499, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,356 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6505633277649499, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,365 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6520819687449564, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,373 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6520971551547565, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,388 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6520973070188545, -1.4772234987338724, -1.5201749607946704, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,396 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06135923151542544, -1.6520973085374955, -1.4772234987338724, -1.5171376788346567, 1.6398254622497506, 3.057223710256083], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:09:22,412 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
