2025-07-07 17:19:07,271 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:19:07,772 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:19:07,772 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:19:07,773 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:19:07,773 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:19:07,774 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:19:07,774 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:19:08,093 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:19:08,095 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:19:08,276 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:19:08,276 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:19:08,276 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.1794757521826198, -1.6076133996863204, -1.5109747576247754, -1.5937997492856615, 1.4894967256208942, 2.91302982299099], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,903 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.6076118810439737, -1.5109711128829306, -1.593805975719906, 1.4894953588427973, 2.913029519262794], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,911 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18099439316262675, -1.5954627380174957, -1.4745236929153491, -1.6484771132644926, 1.4803834992949756, 2.913029516225512], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,927 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810095795724268, -1.595341246587231, -1.4741592187156731, -1.6490238246399387, 1.4802923806994974, 2.913029516195139], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,935 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18100973143652482, -1.5953400316729283, -1.4741555739736765, -1.649029291753693, 1.4802914695135425, 2.913029516194835], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,943 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329551658, -1.5953400195237852, -1.4741555375262565, -1.6490293464248307, 1.480291460401683, 2.9130295161948325], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,960 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329703522, -1.5877468145022602, -1.44226407658164, -1.6930699353917387, 1.4742168963905367, 2.9130295161948325], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,967 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18100973297050407, -1.587670882452045, -1.4419451619721937, -1.6935103412814076, 1.474156150750425, 2.9130295161948325], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,976 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5800769182315089, -1.413087794205971, -1.7284434878804604, 1.4711182613340108, 2.9115108752148258], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,984 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5800009785893037, -1.4127992205283086, -1.728792819346451, 1.4710878824398468, 2.9114956888050254], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:13,999 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5800002191928815, -1.412796334791532, -1.728796312661111, 1.4710875786509052, 2.9114955369409277], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,007 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5693697247388698, -1.3915353322140689, -1.7530946032743662, 1.465013011692989, 2.9114955354222865], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,015 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5692634197943296, -1.3913227221882942, -1.7533375861804987, 1.4649522660234098, 2.9114955354071], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,032 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5692623567448842, -1.3913205960880364, -1.75334001600956, 1.464951658566714, 2.911495535406948], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,039 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5616691412143555, -1.3791714469869802, -1.7639705271678978, 1.46343301151214, 2.9099768944269404], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,047 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5615932090590503, -1.3790499554959696, -1.7640768322794813, 1.4634178250415943, 2.9099617080171405], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,055 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5615924497374971, -1.3790487405810596, -1.7640778953305971, 1.4634176731768889, 2.9099615561530423], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,071 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.553999237244248, -1.3699368825518696, -1.7655965469411152, 1.460380389698228, 2.902368349734367], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,079 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5539233051193153, -1.3698457639715778, -1.7656117334572203, 1.4603500168634413, 2.90229241767018], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,087 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.553922545798066, -1.369844852785775, -1.7656118853223814, 1.4603497131350935, 2.902291658349538], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,095 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5539225382048536, -1.3698448436739168, -1.765611886841033, 1.46034971009781, 2.9022916507563314], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,112 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5463293332288877, -1.3637702796627713, -1.7656118868562196, 1.4603497100674372, 2.8916611638203524], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,120 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.546253401179128, -1.3637095340226597, -1.7656118868563715, 1.4603497100671334, 2.8915548589509923], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,128 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5462526418586304, -1.3637089265662585, -1.765611886856373, 1.4603497100671305, 2.8915537959022988], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,135 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5371407883853847, -1.3606716385316806, -1.765611886856373, 1.464905633007151, 2.879404657431758], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,151 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5370496698506522, -1.360641265651335, -1.765611886856373, 1.4649511922365515, 2.8792831660470526], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,159 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5370487586653048, -1.3606409619225315, -1.765611886856373, 1.4649516478288453, 2.8792819511332053], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,168 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.526418262693404, -1.3576036769252298, -1.7686491688163866, 1.4664702933647744, 2.8716887340840334], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,183 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5263119577336848, -1.3575733040752567, -1.7686795416359866, 1.4664854798201337, 2.8716128019135416], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,191 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1810097329705056, -1.5263108946840878, -1.357573000346757, -1.7686798453641828, 1.4664856316846873, 2.8716120425918366], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,200 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17949109199049865, -1.5141617562135374, -1.3590916382894789, -1.7686798484014645, 1.4680042741833397, 2.8700933940186126], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,207 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794759055806986, -1.5140402648288318, -1.3591068246689062, -1.7686798484318373, 1.4680194606083263, 2.8700782075328806], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,224 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17947575371660057, -1.514039049914985, -1.3591069765327004, -1.768679848432141, 1.4680196124725762, 2.870078055668023], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,232 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1779571112179531, -1.4988526279657786, -1.362144260011352, -1.7686798484321442, 1.4649823320312056, 2.8700780541493747], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,240 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1779419247929666, -1.4987007637462866, -1.3621746328461386, -1.7686798484321442, 1.4649519592267919, 2.870078054134188], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,248 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177292871677, -1.4986992451040917, -1.3621749365744864, -1.7686798484321442, 1.4649516554987478, 2.8700780541340363], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,263 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177141007425, -1.4819941791375948, -1.365212221571783, -1.7686798484321442, 1.4649516524614674, 2.8700780541340345], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,271 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177139488784, -1.4818271284779299, -1.3652425944217559, -1.7686798484321442, 1.4649516524310946, 2.8700780541340345], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,279 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177139473596, -1.4818254579713332, -1.3652428981502558, -1.7686798484321442, 1.4649516524307908, 2.8700780541340345], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,296 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177139473444, -1.4711949544062197, -1.3743547470675814, -1.7686798484321442, 1.4619143704707738, 2.8715966951140413], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,304 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177139473444, -1.4710886493705686, -1.3744458655567546, -1.7686798484321442, 1.4618839976511737, 2.8716118815238416], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,312 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177139473444, -1.4710875863202122, -1.3744467767416464, -1.7686798484321442, 1.4618836939229776, 2.8716120333879394], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,320 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177139473444, -1.4710875756897086, -1.3744467858534954, -1.7686798484321442, 1.4618836908856956, 2.8716120349065806], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,335 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17946041237474095, -1.4604570887233561, -1.3850772728046616, -1.7686798484321442, 1.4649209728153367, 2.871612034921767], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,343 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.179475598784541, -1.4603507838536927, -1.3851835776741732, -1.7686798484321442, 1.4649513456346333, 2.871612034921919], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,351 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17947575064863902, -1.460349720804996, -1.3851846407228683, -1.7686798484321442, 1.464951649362826, 2.8716120349219203], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,363 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17947575216727998, -1.4557937872344886, -1.395815138213403, -1.7686798484321442, 1.464951652400108, 2.8700933939419135], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,376 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521824664, -1.4557482278987834, -1.3959214431883085, -1.7686798484321442, 1.4649516524304809, 2.8700782075321136], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,383 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17947575218261827, -1.4557477723054264, -1.3959225062380576, -1.7686798484321442, 1.4649516524307846, 2.8700780556680154], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,391 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17947575218261977, -1.455747767749493, -1.4050343627485957, -1.7656425664721307, 1.4710262163508145, 2.8700780541493747], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,408 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677039337, -1.405125481313701, -1.7656121936525306, 1.4710869619900149, 2.870078054134188], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,416 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.455747767703478, -1.4051263924993522, -1.7656118899243345, 1.4710875694464067, 2.8700780541340363], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,423 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677034734, -1.4157568884712555, -1.7610559639470325, 1.4710875755209707, 2.8685594131540273], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,440 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677034734, -1.4158631934309747, -1.7610104046872594, 1.4710875755817163, 2.8685442267442274], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,448 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677034734, -1.4158642564805717, -1.7610099490946616, 1.4710875755823238, 2.8685440748801296], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,455 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677034734, -1.4249761129911085, -1.7549353806187085, 1.4710875755823298, 2.867025432381482], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,463 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677034734, -1.4250672315562138, -1.7548746349339488, 1.47108757558233, 2.8670102459564957], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,480 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4557477677034734, -1.425068142741865, -1.7548740274771013, 1.47108757558233, 2.8670100940922456], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,487 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4572664086834803, -1.4281054338137353, -1.7427248935624784, 1.472606216562337, 2.8670100925736035], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,495 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4572815950932805, -1.428135806724454, -1.7426034022233323, 1.472621402972137, 2.867010092558417], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,512 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4572817469573784, -1.4281361104535613, -1.7426021873099409, 1.472621554836235, 2.867010092558265], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,520 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4588003894560262, -1.4326920364308722, -1.7258971243807324, 1.474140197334882, 2.8670100925582633], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,527 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4588155758810126, -1.4327375956906454, -1.7257300737514403, 1.4741553837598684, 2.8670100925582633], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,535 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4588157277452625, -1.432738051283243, -1.7257284032451474, 1.4741555356241185, 2.8670100925582633], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,552 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.458815729263905, -1.4388126197591968, -1.7090233357600098, 1.4741555371427608, 2.8670100925582633], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,559 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4588157292790913, -1.4388733654439565, -1.7088562850851585, 1.4741555371579473, 2.8670100925582633], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,567 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1794757521826198, -1.4588157292792432, -1.438873972900804, -1.70885461457841, 1.4741555371580992, 2.8670100925582633], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,584 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1779571112026133, -1.4603343702592515, -1.4434299019153924, -1.6951868290532812, 1.4756741781381078, 2.8654914515782566], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,592 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794192479281323, -1.4603495566690516, -1.4434754612055383, -1.6950501511980298, 1.475689364547908, 2.8654762651684567], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,600 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17794177292871521, -1.4603497085331496, -1.4434759167984397, -1.6950487844194775, 1.4756895164120059, 2.8654761133043585], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,615 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17490448945006082, -1.4618683510317974, -1.4480318442943896, -1.6844182838916444, 1.4756895179306468, 2.863957470805711], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,623 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.17487411661527427, -1.4618835374567838, -1.448077403569349, -1.684311978886366, 1.4756895179458331, 2.8639422843807245], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,631 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1748738128869264, -1.4618836893210336, -1.4480778591620989, -1.6843109158363132, 1.475689517945985, 2.8639421325164744], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,647 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.16576196396960213, -1.4649209727996897, -1.4495965046980324, -1.6782363412857857, 1.4756895179459866, 2.856348926097798], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,655 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.16567084548042887, -1.4649513456344763, -1.4496116911533916, -1.6781755955402804, 1.4756895179459866, 2.8562729940336116], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,663 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.16566993429553714, -1.464951649362824, -1.4496118430179452, -1.6781749880828254, 1.4756895179459866, 2.8562722347129696], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,680 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.153520797343634, -1.4725448573001414, -1.4511304855165976, -1.6751377000482373, 1.4772081589259936, 2.841085817319695], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,688 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15339930597411497, -1.4726207893795147, -1.451145671941584, -1.6751073271678913, 1.4772233453357937, 2.8409339531457625], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,695 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15339809106041977, -1.4726215487003083, -1.451145823805834, -1.675107023439088, 1.4772234971998917, 2.840932434504023], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,703 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15339807891128282, -1.4726215562935163, -1.4511458253244764, -1.6751070204018, 1.4772234987185326, 2.8409324193176055], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,720 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1366930280097168, -1.4832520432294958, -1.451145825339663, -1.6751070203714271, 1.480260780693733, 2.8211900864256534], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,727 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13652597750070114, -1.4833583480988557, -1.4511458253398148, -1.6751070203711234, 1.480291153513485, 2.820992663096734], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,735 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.136524306995611, -1.4833594111475492, -1.4511458253398162, -1.6751070203711202, 1.4802914572416825, 2.8209906888634446], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,751 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11222603461045119, -1.4970271905980974, -1.4511458253398164, -1.6751070203711202, 1.4894033061590053, 2.795173772460996], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,760 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11198305188659959, -1.497163868392603, -1.4511458253398164, -1.6751070203711202, 1.4894944246481785, 2.794915603296972], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,767 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11198062205936107, -1.497165235170548, -1.4511458253398164, -1.6751070203711202, 1.4894953358330703, 2.7949130216053315], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,784 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.08616370110097371, -1.5123516586383952, -1.4496271843598096, -1.6751070203711202, 1.5031631137649797, 2.7660588171682865], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,791 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.08590553189138983, -1.5125035228730737, -1.4496119979500095, -1.6751070203711202, 1.5032997915442987, 2.765770275123916], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,800 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.08590295019929399, -1.5125050415154204, -1.4496118460859115, -1.6751070203711202, 1.503301158322092, 2.765767389703472], 0.5, 0.5, 0.01, 0.05, 300)

2025-07-07 17:19:14,816 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
